"zona","provincia","maxabs","minabs","brecha_sc","count.sc","municipio","provincianombre"
"04079","04",58.1,41,17.1,47,"Roquetas de Mar","Almería"
"16078","16",43.3,26.1,17.2,36,"Cuenca","Cuenca"
"09018","09",46.9,29.7,17.2,22,"Aranda de Duero","Burgos"
"14049","14",47.2,30,17.2,15,"Palma del Río","Córdoba"
"20045","20",50.6,33.4,17.2,42,"Irun","Gipuzkoa"
"20045","20",50.6,33.4,17.2,42,"Irun","Gipuzcoa"
"08172","08",52.5,35.3,17.2,16,"Premià de Mar","Barcelona"
"46214","46",33.9,16.6,17.3,11,"Riba-roja de Túria","Valencia/Valéncia"
"46094","46",40.3,23,17.3,19,"Catarroja","Valencia/Valéncia"
"46176","46",46.6,29.3,17.3,2,"Montroy","Valencia/Valéncia"
"26036","26",48.4,31.1,17.3,14,"Calahorra","Rioja, La"
"43905","43",58.4,41.1,17.3,12,"Salou","Tarragona"
"18102","18",39.3,21.9,17.4,7,"Illora","Granada"
"36045","36",43.7,26.3,17.4,20,"Redondela","Pontevedra"
"21064","21",39.2,21.7,17.5,5,"San Juan del Puerto","Huelva"
"36009","36",44.1,26.6,17.5,5,"Cañiza, A","Pontevedra"
"08076","08",53.6,36.1,17.5,11,"Esparreguera","Barcelona"
"27031","27",45.6,28,17.6,14,"Monforte de Lemos","Lugo"
"38032","38",46.8,29.2,17.6,12,"Rosario, El","Santa Cruz de Tenerife"
"29008","29",46.9,29.3,17.6,11,"Alhaurín el Grande","Málaga"
"48044","48",47.4,29.8,17.6,65,"Getxo","Bizkaia"
"03063","03",47.7,30.1,17.6,24,"Dénia","Alicante"
"11033","11",50.4,32.8,17.6,18,"San Roque","Cádiz"
"12004","12",37.9,20.2,17.7,4,"Alcalà de Xivert","Castellón/Castelló"
"46105","46",38.7,20.9,17.8,15,"Cullera","Valencia/Valéncia"
"43131","43",53.8,36,17.8,3,"Roda de Barà","Tarragona"
"28127","28",41,23.1,17.9,49,"Rozas de Madrid, Las","Madrid"
"41055","41",43.3,25.4,17.9,17,"Lora del Río","Sevilla"
"32058","32",43.8,25.9,17.9,5,"Pereiro de Aguiar, O","Ourense"
"15019","15",44.4,26.5,17.9,28,"Carballo","Coruña, A"
"23060","23",44.9,27,17.9,18,"Martos","Jaén"
"21005","21",47.6,29.7,17.9,13,"Almonte","Huelva"
"08202","08",50,32.1,17.9,9,"Sant Celoni","Barcelona"
"21060","21",50.9,33,17.9,10,"Punta Umbría","Huelva"
"50298","50",35.4,17.4,18,4,"Zuera","Zaragoza"
"04064","04",39.9,21.9,18,2,"Mojácar","Almería"
"24189","24",49.5,31.5,18,5,"Valverde de la Virgen","León"
"29082","29",52.7,34.7,18,24,"Rincón de la Victoria","Málaga"
"08266","08",51.3,33.2,18.1,32,"Cerdanyola del Vallès","Barcelona"
"46136","46",34.8,16.6,18.2,2,"Godelleta","Valencia/Valéncia"
"48015","48",49.3,31.1,18.2,38,"Basauri","Bizkaia"
"08114","08",50.1,31.9,18.2,15,"Martorell","Barcelona"
"14026","14",40.3,22,18.3,3,"Espiel","Córdoba"
"30003","30",46.4,28.1,18.3,30,"Águilas","Murcia"
"32054","32",48.8,30.5,18.3,80,"Ourense","Ourense"
"20036","20",50,31.7,18.3,12,"Hondarribia","Gipuzkoa"
"20036","20",50,31.7,18.3,12,"Hondarribia","Gipuzcoa"
"08086","08",56.9,38.6,18.3,8,"Franqueses del Vallès, Les","Barcelona"
"07062","07",57.8,39.5,18.3,6,"Son Servera","Balears, Illes"
"12089","12",42.2,23.8,18.4,3,"Peníscola/Peñíscola","Castellón/Castelló"
"41020","41",45.5,27.1,18.4,10,"Cabezas de San Juan, Las","Sevilla"
"08205","08",50,31.6,18.4,51,"Sant Cugat del Vallès","Barcelona"
"15036","15",53.5,35.1,18.4,63,"Ferrol","Coruña, A"
"30022","30",46.7,28.2,18.5,23,"Jumilla","Murcia"
"18149","18",47.2,28.7,18.5,4,"Otura","Granada"
"15058","15",49.8,31.3,18.5,21,"Oleiros","Coruña, A"
"48013","48",52.8,34.3,18.5,87,"Barakaldo","Bizkaia"
"38031","38",39,20.4,18.6,25,"Realejos, Los","Santa Cruz de Tenerife"
"12084","12",40.9,22.3,18.6,14,"Onda","Castellón/Castelló"
"33066","33",49.9,31.2,18.7,38,"Siero","Asturias"
"41065","41",58.9,40.2,18.7,21,"Morón de la Frontera","Sevilla"
"12138","12",46.5,27.7,18.8,17,"Vinaròs","Castellón/Castelló"
"30038","30",50.6,31.8,18.8,20,"Torres de Cotillas, Las","Murcia"
"17015","17",51.4,32.6,18.8,12,"Banyoles","Girona"
"11006","11",44.1,25.2,18.9,23,"Arcos de la Frontera","Cádiz"
"39008","39",44.8,25.9,18.9,13,"Astillero, El","Cantabria"
"41069","41",46.5,27.6,18.9,24,"Palacios y Villafranca, Los","Sevilla"
"20030","20",47.3,28.4,18.9,23,"Eibar","Gipuzkoa"
"20030","20",47.3,28.4,18.9,23,"Eibar","Gipuzcoa"
"17033","17",52.2,33.3,18.9,4,"Caldes de Malavella","Girona"
"33034","33",54.8,35.9,18.9,10,"Valdés","Asturias"
"31097","31",45.1,26.1,19,10,"Estella/Lizarra","Navarra"
"18158","18",49.5,30.4,19.1,7,"Pinos Puente","Granada"
"29038","29",57.9,38.8,19.1,14,"Cártama","Málaga"
"43162","43",37.7,18.5,19.2,4,"Vandellòs i l'Hospitalet de l'Infant","Tarragona"
"29015","29",47.8,28.6,19.2,29,"Antequera","Málaga"
"12085","12",48.4,29.2,19.2,4,"Oropesa del Mar/Orpesa","Castellón/Castelló"
"35002","35",42,22.6,19.4,19,"Agüimes","Palmas, Las"
"08291","08",52.9,33.5,19.4,4,"Vacarisses","Barcelona"
"41059","41",55.4,36,19.4,26,"Mairena del Aljarafe","Sevilla"
"08113","08",56.6,37.2,19.4,52,"Manresa","Barcelona"
"08074","08",60.6,41.2,19.4,10,"Cubelles","Barcelona"
"41086","41",54.7,35.2,19.5,15,"San Juan de Aznalfarache","Sevilla"
"17023","17",56.6,37.1,19.5,22,"Blanes","Girona"
"30029","30",44.6,25,19.6,15,"Mula","Murcia"
"08260","08",55.8,36.2,19.6,14,"Santa Perpètua de Mogoda","Barcelona"
"21035","21",39.9,20.2,19.7,7,"Gibraleón","Huelva"
"28013","28",45.8,26.1,19.7,32,"Aranjuez","Madrid"
"50067","50",48.3,28.6,19.7,14,"Calatayud","Zaragoza"
"18140","18",53.2,33.5,19.7,34,"Motril","Granada"
"11030","11",56.8,37.1,19.7,20,"Rota","Cádiz"
"46256","46",40,20.2,19.8,4,"Vilamarxant","Valencia/Valéncia"
"48036","48",48.1,28.3,19.8,23,"Galdakao","Bizkaia"
"08125","08",55.5,35.7,19.8,22,"Montcada i Reixac","Barcelona"
"03120","03",45.1,25.2,19.9,3,"San Miguel de Salinas","Alicante"
"43004","43",45.8,25.9,19.9,6,"Alcanar","Tarragona"
"12135","12",42.5,22.5,20,34,"Vila-real","Castellón/Castelló"
"15013","15",44.3,24.3,20,5,"Brión","Coruña, A"
"23005","23",49,29,20,26,"Andújar","Jaén"
"08301","08",54.5,34.4,20.1,45,"Viladecans","Barcelona"
"28045","28",44.6,24.4,20.2,24,"Colmenar Viejo","Madrid"
"15078","15",48.7,28.5,20.2,75,"Santiago de Compostela","Coruña, A"
"33031","33",54.1,33.9,20.2,36,"Langreo","Asturias"
"08124","08",55.1,34.9,20.2,31,"Mollet del Vallès","Barcelona"
"07046","07",55.2,35,20.2,12,"Sant Antoni de Portmany","Balears, Illes"
"39087","39",40,19.7,20.3,47,"Torrelavega","Cantabria"
"38026","38",37,16.6,20.4,27,"Orotava, La","Santa Cruz de Tenerife"
"28022","28",42.8,22.4,20.4,25,"Boadilla del Monte","Madrid"
"17047","17",55.2,34.8,20.4,4,"Castelló d'Empúries","Girona"
"41087","41",50.6,30.1,20.5,9,"Sanlúcar la Mayor","Sevilla"
"38045","38",43.6,23,20.6,4,"Tazacorte","Santa Cruz de Tenerife"
"46131","46",40.9,20.1,20.8,45,"Gandia","Valencia/Valéncia"
"33024","33",48.8,28,20.8,202,"Gijón","Asturias"
"28014","28",50.8,30,20.8,26,"Arganda del Rey","Madrid"
"11029","11",52.3,31.5,20.8,6,"Puerto Serrano","Cádiz"
"17114","17",53.4,32.6,20.8,21,"Olot","Girona"
"06086","06",34,13.1,20.9,2,"Montemolín","Badajoz"
"09059","09",46.4,25.5,20.9,149,"Burgos","Burgos"
"38009","38",48.3,27.4,20.9,4,"Breña Baja","Santa Cruz de Tenerife"
"08041","08",56,35.1,20.9,8,"Canovelles","Barcelona"
"43038","43",57.2,36.3,20.9,16,"Cambrils","Tarragona"
"28181","28",45.4,24.4,21,16,"Villaviciosa de Odón","Madrid"
"21010","21",53.7,32.7,21,14,"Ayamonte","Huelva"
"08051","08",53.8,32.8,21,14,"Castellar del Vallès","Barcelona"
"23002","23",41,19.9,21.1,17,"Alcalá la Real","Jaén"
"24089","24",49.7,28.5,21.2,112,"León","León"
"08096","08",56.3,35.1,21.2,35,"Granollers","Barcelona"
"21042","21",49.8,28.5,21.3,12,"Isla Cristina","Huelva"
"29901","29",56.7,35.4,21.3,43,"Torremolinos","Málaga"
"08196","08",58.7,37.4,21.3,14,"Sant Andreu de la Barca","Barcelona"
"46078","46",45.9,24.5,21.4,26,"Burjassot","Valencia/Valéncia"
"08298","08",53.6,32.2,21.4,23,"Vic","Barcelona"
"09219","09",61.5,40.1,21.4,30,"Miranda de Ebro","Burgos"
"14055","14",43.4,21.9,21.5,18,"Priego de Córdoba","Córdoba"
"07057","07",44.4,22.9,21.5,8,"Santanyí","Balears, Illes"
"17193","17",57.7,36.2,21.5,3,"Sils","Girona"
"11035","11",41,19.4,21.6,13,"Tarifa","Cádiz"
"36038","36",52.7,31.1,21.6,62,"Pontevedra","Pontevedra"
"08035","08",54.5,32.8,21.7,9,"Calella","Barcelona"
"46184","46",40,18.2,21.8,27,"Ontinyent","Valencia/Valéncia"
"36041","36",49.4,27.6,21.8,11,"Poio","Pontevedra"
"21021","21",54.4,32.6,21.8,11,"Cartaya","Huelva"
"07015","07",61.8,40,21.8,16,"Ciutadella de Menorca","Balears, Illes"
"30008","30",46,24.1,21.9,18,"Alhama de Murcia","Murcia"
"20069","20",46.2,24.3,21.9,142,"Donostia-San Sebastián","Gipuzkoa"
"20069","20",46.2,24.3,21.9,142,"Donostia-San Sebastián","Gipuzcoa"
"11012","11",47.1,25.2,21.9,110,"Cádiz","Cádiz"
"17155","17",53.8,31.9,21.9,15,"Salt","Girona"
"07055","07",37.1,15.1,22,7,"Santa Margalida","Balears, Illes"
"03122","03",49.3,27.3,22,34,"San Vicente del Raspeig/Sant Vicent del Raspeig","Alicante"
"11016","11",52.1,30.1,22,11,"Chipiona","Cádiz"
"37274","37",49,26.9,22.1,121,"Salamanca","Salamanca"
"03018","03",47.6,25.4,22.2,14,"Altea","Alicante"
"30027","30",49.2,27,22.2,57,"Molina de Segura","Murcia"
"46159","46",42.9,20.6,22.3,21,"Manises","Valencia/Valéncia"
"13034","13",48.6,26.3,22.3,53,"Ciudad Real","Ciudad Real"
"28106","28",49.7,27.4,22.3,62,"Parla","Madrid"
"10148","10",51.2,28.9,22.3,32,"Plasencia","Cáceres"
"03111","03",45.2,22.8,22.4,5,"Redován","Alicante"
"03050","03",51.8,29.4,22.4,14,"Campello, el","Alicante"
"03088","03",44.2,21.7,22.5,5,"Monforte del Cid","Alicante"
"22125","22",52.2,29.7,22.5,34,"Huesca","Huesca"
"08200","08",59.4,36.9,22.5,50,"Sant Boi de Llobregat","Barcelona"
"07026","07",66.1,43.5,22.6,28,"Eivissa","Balears, Illes"
"28049","28",42.3,19.5,22.8,54,"Coslada","Madrid"
"33037","33",53.7,30.9,22.8,38,"Mieres","Asturias"
"08056","08",56.8,34,22.8,26,"Castelldefels","Barcelona"
"08121","08",58.4,35.6,22.8,75,"Mataró","Barcelona"
"19130","19",44.4,21.5,22.9,59,"Guadalajara","Guadalajara"
"28058","28",47.2,24.3,22.9,118,"Fuenlabrada","Madrid"
"08089","08",58.4,35.5,22.9,28,"Gavà","Barcelona"
"12032","12",42.3,19.3,23,24,"Borriana/Burriana","Castellón/Castelló"
"33004","33",51.4,28.4,23,70,"Avilés","Asturias"
"03053","03",42.6,19.5,23.1,9,"Castalla","Alicante"
"28080","28",45.8,22.7,23.1,44,"Majadahonda","Madrid"
"30902","30",50,26.9,23.1,9,"Alcázares, Los","Murcia"
"28092","28",48.8,25.6,23.2,132,"Móstoles","Madrid"
"35026","35",50.8,27.6,23.2,67,"Telde","Palmas, Las"
"49021","49",53.8,30.6,23.2,15,"Benavente","Zamora"
"08073","08",58.9,35.7,23.2,70,"Cornellà de Llobregat","Barcelona"
"29075","29",59.4,36.2,23.2,10,"Nerja","Málaga"
"04902","04",67.2,44,23.2,49,"Ejido, El","Almería"
"30005","30",53.6,30.3,23.3,26,"Alcantarilla","Murcia"
"29054","29",61.2,37.9,23.3,38,"Fuengirola","Málaga"
"17103","17",57.9,34.5,23.4,4,"Maçanet de la Selva","Girona"
"14030","14",37.7,14.2,23.5,7,"Fuente Palmera","Córdoba"
"17095","17",61.2,37.7,23.5,14,"Lloret de Mar","Girona"
"03090","03",48.8,25.2,23.6,16,"Mutxamel","Alicante"
"14007","14",49.6,26,23.6,14,"Baena","Córdoba"
"11032","11",67.3,43.7,23.6,45,"Sanlúcar de Barrameda","Cádiz"
"03082","03",53,29.3,23.7,11,"Jávea/Xàbia","Alicante"
"30036","30",53.2,29.5,23.7,19,"San Pedro del Pinatar","Murcia"
"02037","02",53.3,29.5,23.8,20,"Hellín","Albacete"
"07052","07",55.6,31.8,23.8,4,"Sant Lluís","Balears, Illes"
"25012","25",56.2,32.4,23.8,2,"Alcoletge","Lleida"
"11007","11",56.9,33.1,23.8,16,"Barbate","Cádiz"
"15030","15",54.5,30.6,23.9,184,"Coruña, A","Coruña, A"
"08184","08",61.9,38,23.9,42,"Rubí","Barcelona"
"45168","45",43.5,19.5,24,61,"Toledo","Toledo"
"03019","03",44.7,20.7,24,19,"Aspe","Alicante"
"08263","08",54.8,30.8,24,20,"Sant Vicenç dels Horts","Barcelona"
"17066","17",66.3,42.3,24,26,"Figueres","Girona"
"39020","39",51.5,27.4,24.1,21,"Castro-Urdiales","Cantabria"
"08040","08",61.1,37,24.1,8,"Canet de Mar","Barcelona"
"28007","28",44,19.8,24.2,120,"Alcorcón","Madrid"
"13082","13",52.9,28.7,24.2,24,"Tomelloso","Ciudad Real"
"07003","07",61,36.7,24.3,10,"Alcúdia","Balears, Illes"
"30019","30",56,31.6,24.4,34,"Cieza","Murcia"
"23003","23",37.2,12.6,24.6,9,"Alcaudete","Jaén"
"04075","04",43.2,18.6,24.6,4,"Pulpí","Almería"
"01059","01",51.4,26.7,24.7,187,"Vitoria-Gasteiz","Araba/Álava"
"46244","46",48.6,23.8,24.8,53,"Torrent","Valencia/Valéncia"
"28074","28",46.5,21.6,24.9,140,"Leganés","Madrid"
"17213","17",58.3,33.4,24.9,4,"Vidreres","Girona"
"23055","23",60.9,36,24.9,39,"Linares","Jaén"
"41058","41",49.5,24.2,25.3,15,"Mairena del Alcor","Sevilla"
"08077","08",62.6,37.3,25.3,29,"Esplugues de Llobregat","Barcelona"
"38039","38",40.2,14.8,25.4,9,"Santa Úrsula","Santa Cruz de Tenerife"
"34120","34",51.9,26.5,25.4,64,"Palencia","Palencia"
"03902","03",51.7,26.2,25.5,8,"Pilar de la Horadada","Alicante"
"12009","12",47.7,22.1,25.6,11,"Almazora/Almassora","Castellón/Castelló"
"15073","15",51.2,25.6,25.6,22,"Ribeira","Coruña, A"
"13005","13",40.3,14.6,25.7,23,"Alcázar de San Juan","Ciudad Real"
"03059","03",46.2,20.5,25.7,21,"Crevillent","Alicante"
"07031","07",57,31.2,25.8,21,"Llucmajor","Balears, Illes"
"11031","11",62.6,36.8,25.8,68,"San Fernando","Cádiz"
"28006","28",47.5,21.6,25.9,65,"Alcobendas","Madrid"
"07037","07",59.2,33.2,26,3,"Mercadal, Es","Balears, Illes"
"28115","28",46.7,20.5,26.2,51,"Pozuelo de Alarcón","Madrid"
"03121","03",52.8,26.5,26.3,18,"Santa Pola","Alicante"
"28148","28",49.8,23.4,26.4,77,"Torrejón de Ardoz","Madrid"
"35024","35",59.5,33.1,26.4,10,"Teguise","Palmas, Las"
"43037","43",61.2,34.8,26.4,11,"Calafell","Tarragona"
"28123","28",46.8,20.3,26.5,41,"Rivas-Vaciamadrid","Madrid"
"26089","26",50.6,24.1,26.5,104,"Logroño","Rioja, La"
"35017","35",54.3,27.8,26.5,22,"Puerto del Rosario","Palmas, Las"
"35022","35",51.9,25.3,26.6,39,"Santa Lucía de Tirajana","Palmas, Las"
"03066","03",53.6,26.8,26.8,41,"Elda","Alicante"
"41081","41",59.5,32.7,26.8,24,"Rinconada, La","Sevilla"
"03011","03",53.9,27,26.9,8,"Alfàs del Pi, l'","Alicante"
"12040","12",50.5,23.5,27,106,"Castellón de la Plana/Castelló de la Plana","Castellón/Castelló"
"30024","30",50.5,23.5,27,69,"Lorca","Murcia"
"14056","14",63.1,36.1,27,22,"Puente Genil","Córdoba"
"11015","11",67.3,40.3,27,52,"Chiclana de la Frontera","Cádiz"
"38023","38",56.6,29.5,27.1,107,"San Cristóbal de La Laguna","Santa Cruz de Tenerife"
"11008","11",58.4,31.3,27.1,13,"Barrios, Los","Cádiz"
"29094","29",55.5,28.3,27.2,47,"Vélez-Málaga","Málaga"
"28065","28",44.9,17.6,27.3,114,"Getafe","Madrid"
"08022","08",57.1,29.7,27.4,13,"Berga","Barcelona"
"41038","41",67.4,40,27.4,81,"Dos Hermanas","Sevilla"
"23038","23",37.8,10.2,27.6,4,"Guardia de Jaén, La","Jaén"
"30026","30",56.3,28.7,27.6,21,"Mazarrón","Murcia"
"35028","35",63.1,35.2,27.9,6,"Tías","Palmas, Las"
"03065","03",48.2,20.2,28,172,"Elche/Elx","Alicante"
"06083","06",52.6,24.6,28,41,"Mérida","Badajoz"
"07054","07",68.6,40.6,28,16,"Santa Eulalia del Río","Balears, Illes"
"28134","28",47.2,19,28.2,51,"San Sebastián de los Reyes","Madrid"
"46147","46",51.5,23.3,28.2,15,"Llíria","Valencia/Valéncia"
"38040","38",54.7,26.4,28.3,4,"Santiago del Teide","Santa Cruz de Tenerife"
"06044","06",42.9,14.4,28.5,26,"Don Benito","Badajoz"
"03031","03",60.3,31.8,28.5,45,"Benidorm","Alicante"
"11028","11",64.5,35.8,28.7,30,"Puerto Real","Cádiz"
"13071","13",59,30.2,28.8,40,"Puertollano","Ciudad Real"
"38028","38",55.4,26.4,29,20,"Puerto de la Cruz","Santa Cruz de Tenerife"
"11022","11",69.3,40.2,29.1,48,"Línea de la Concepción, La","Cádiz"
"43171","43",60.4,31,29.4,12,"Vila-seca","Tarragona"
"17152","17",65.5,36.1,29.4,11,"Roses","Girona"
"08101","08",63.2,33.6,29.6,192,"Hospitalet de Llobregat, L'","Barcelona"
"46085","46",50.9,21.2,29.7,10,"Carlet","Valencia/Valéncia"
"07048","07",64.5,34.8,29.7,13,"Sant Josep de sa Talaia","Balears, Illes"
"23050","23",58.1,28.1,30,87,"Jaén","Jaén"
"29025","29",62.5,32.3,30.2,30,"Benalmádena","Málaga"
"08245","08",63.9,33.7,30.2,99,"Santa Coloma de Gramenet","Barcelona"
"17079","17",61.8,31.5,30.3,61,"Girona","Girona"
"43155","43",54.8,24.2,30.6,24,"Tortosa","Tarragona"
"30035","30",61.9,31.3,30.6,23,"San Javier","Murcia"
"10037","10",53.1,22.4,30.7,71,"Cáceres","Cáceres"
"43148","43",62.9,32.2,30.7,83,"Tarragona","Tarragona"
"33044","33",55.9,25.1,30.8,181,"Oviedo","Asturias"
"04100","04",56.2,25.4,30.8,9,"Vera","Almería"
"35016","35",63,32.2,30.8,275,"Palmas de Gran Canaria, Las","Palmas, Las"
"51001","51",74.3,43.4,30.9,54,"Ceuta","Ceuta"
"11004","11",69.6,38.5,31.1,82,"Algeciras","Cádiz"
"08187","08",62.1,30.9,31.2,152,"Sabadell","Barcelona"
"47186","47",52.8,21.4,31.4,266,"Valladolid","Valladolid"
"03094","03",54.5,22.9,31.6,7,"Nucia, la","Alicante"
"03047","03",59.4,27.8,31.6,7,"Calp","Alicante"
"07011","07",60.5,28.9,31.6,25,"Calvià","Balears, Illes"
"03076","03",50.7,18.8,31.9,7,"Guardamar del Segura","Alicante"
"35034","35",59.9,28,31.9,6,"Yaiza","Palmas, Las"
"38017","38",60.8,28.9,31.9,24,"Granadilla de Abona","Santa Cruz de Tenerife"
"03140","03",57,25,32,23,"Villena","Alicante"
"07033","07",58.4,26.4,32,24,"Manacor","Balears, Illes"
"41004","41",66.2,33.9,32.3,47,"Alcalá de Guadaíra","Sevilla"
"14038","14",54.3,21.7,32.6,27,"Lucena","Córdoba"
"29069","29",66.1,33.5,32.6,75,"Marbella","Málaga"
"31201","31",51.8,19.1,32.7,137,"Pamplona/Iruña","Navarra"
"35012","35",53.4,20.5,32.9,10,"Mogán","Palmas, Las"
"35014","35",60.9,27.6,33.3,9,"Oliva, La","Palmas, Las"
"21041","21",68.4,35,33.4,107,"Huelva","Huelva"
"29011","29",55.1,21.5,33.6,4,"Almogía","Málaga"
"08307","08",67.2,33.6,33.6,39,"Vilanova i la Geltrú","Barcelona"
"03139","03",59.9,25.5,34.4,19,"Villajoyosa/Vila Joiosa, la","Alicante"
"46220","46",55.8,21.3,34.5,41,"Sagunto/Sagunt","Valencia/Valéncia"
"29091","29",60.9,26.4,34.5,8,"Torrox","Málaga"
"43092","43",58.6,24,34.6,8,"Mont-roig del Camp","Tarragona"
"08279","08",61.8,27.1,34.7,137,"Terrassa","Barcelona"
"03041","03",65.2,30.3,34.9,6,"Benissa","Alicante"
"43123","43",60.5,25.4,35.1,66,"Reus","Tarragona"
"48020","48",64.9,29.7,35.2,281,"Bilbao","Bizkaia"
"04083","04",57.5,22.2,35.3,2,"Serón","Almería"
"38038","38",67.2,31.7,35.5,164,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
"08194","08",72.5,36.9,35.6,24,"Sant Adrià de Besòs","Barcelona"
"29041","29",50.5,14.5,36,3,"Casares","Málaga"
"20055","20",65.4,29.3,36.1,18,"Arrasate/Mondragón","Gipuzkoa"
"20055","20",65.4,29.3,36.1,18,"Arrasate/Mondragón","Gipuzcoa"
"28005","28",58.4,22.1,36.3,125,"Alcalá de Henares","Madrid"
"41095","41",64.5,28.1,36.4,34,"Utrera","Sevilla"
"38035","38",66.6,30,36.6,7,"San Miguel de Abona","Santa Cruz de Tenerife"
"06015","06",61,23.8,37.2,106,"Badajoz","Badajoz"
"08169","08",74.1,36.9,37.2,40,"Prat de Llobregat, El","Barcelona"
"29070","29",63.6,26,37.6,28,"Mijas","Málaga"
"45165","45",53.5,15.7,37.8,61,"Talavera de la Reina","Toledo"
"36057","36",63.9,25.9,38,244,"Vigo","Pontevedra"
"50297","50",58.5,20.3,38.2,491,"Zaragoza","Zaragoza"
"29051","29",67.9,29.7,38.2,34,"Estepona","Málaga"
"07042","07",68.5,29.9,38.6,8,"Pollença","Balears, Illes"
"46190","46",61.7,23,38.7,47,"Paterna","Valencia/Valéncia"
"28040","28",71.4,32.7,38.7,11,"Ciempozuelos","Madrid"
"46250","46",49,9.6,39.4,599,"Valencia","Valencia/Valéncia"
"03133","03",66.7,27.3,39.4,33,"Torrevieja","Alicante"
"29068","29",56.9,17.2,39.7,5,"Manilva","Málaga"
"25120","25",70,30.2,39.8,81,"Lleida","Lleida"
"41024","41",66.9,26.9,40,21,"Carmona","Sevilla"
"07040","07",71,30.7,40.3,252,"Palma","Balears, Illes"
"03128","03",71.6,30.9,40.7,4,"Teulada","Alicante"
"30030","30",60.5,19.2,41.3,389,"Murcia","Murcia"
"35019","35",62.5,21.1,41.4,26,"San Bartolomé de Tirajana","Palmas, Las"
"07039","07",58.6,16.8,41.8,4,"Muro","Balears, Illes"
"08019","08",66,24.1,41.9,1068,"Barcelona","Barcelona"
"03099","03",67.4,25.2,42.2,42,"Orihuela","Alicante"
"38006","38",75.6,33.3,42.3,33,"Arona","Santa Cruz de Tenerife"
"03118","03",63.4,21,42.4,2,"San Fulgencio","Alicante"
"04013","04",73.3,30.8,42.5,129,"Almería","Almería"
"07051","07",68.1,25.3,42.8,5,"Sant Llorenç des Cardassar","Balears, Illes"
"03113","03",64,20.9,43.1,4,"Rojales","Alicante"
"24056","24",70,25.8,44.2,2,"Cistierna","León"
"02003","02",66.2,21.9,44.3,117,"Albacete","Albacete"
"14021","14",67.8,23.1,44.7,249,"Córdoba","Córdoba"
"18087","18",73.4,28.5,44.9,185,"Granada","Granada"
"35015","35",64.8,19.8,45,11,"Pájara","Palmas, Las"
"46007","46",67.2,22.2,45,14,"Albal","Valencia/Valéncia"
"30016","30",70.6,25.6,45,186,"Cartagena","Murcia"
"35003","35",67.5,22,45.5,5,"Antigua","Palmas, Las"
"08015","08",72,24.6,47.4,146,"Badalona","Barcelona"
"38001","38",78.8,30.9,47.9,18,"Adeje","Santa Cruz de Tenerife"
"03014","03",71,21,50,244,"Alicante/Alacant","Alicante"
"29067","29",81.9,29.6,52.3,433,"Málaga","Málaga"
"11020","11",68.6,9.5,59.1,159,"Jerez de la Frontera","Cádiz"
"11027","11",99.1,38.4,60.7,64,"Puerto de Santa María, El","Cádiz"
"41091","41",86.5,24.6,61.9,532,"Sevilla","Sevilla"
"04069","04",98.4,19.5,78.9,5,"Olula del Río","Almería"
