provincianombre,provincia,maxabs,minabs,brecha.sc,count.sc,municipio,zona,show
Pontevedra,36,37,30.2,6.8,8,"Guarda, A",m36023
Asturias,33,37.7,30.9,6.8,5,Nava,m33040
Madrid,28,38.6,31.8,6.8,2,Ajalvir,m28002
Barcelona,8,47.6,40.8,6.8,4,Tona,m8283
Sevilla,41,47.8,41,6.8,3,Almensilla,m41010
Girona,17,48.6,41.8,6.8,6,"Bisbal d'Empordà, La",m17022
Jaén,23,21.4,14.7,6.7,3,Bedmar y Garcíez,m23902
"Coruña, A",15,24.3,17.6,6.7,6,Vimianzo,m15092
Málaga,29,26.8,20.1,6.7,4,Villanueva del Trabuco,m29097
Granada,18,27.2,20.5,6.7,3,Albuñol,m18006
Valencia/Valéncia,46,27.2,20.5,6.7,4,Ayora,m46044
Santa Cruz de Tenerife,38,27.7,21,6.7,2,"Tanque, El",m38044
Navarra,31,29.8,23.1,6.7,5,Villava/Atarrabia,m31258
Navarra,31,32,25.3,6.7,4,Corella,m31077
León,24,36.8,30.1,6.7,3,Villafranca del Bierzo,m24209
Zaragoza,50,37.1,30.4,6.7,4,Tauste,m50252
Gipuzkoa,20,41.6,34.9,6.7,4,Urnieta,m20072
Gipuzcoa,20,41.6,34.9,6.7,4,Urnieta,m20072
Granada,18,43.3,36.6,6.7,6,Vegas del Genil,m18911
Córdoba,14,18.2,11.6,6.6,4,"Viso, El",m14074
Huelva,21,23.5,16.9,6.6,5,Palos de la Frontera,m21055
"Coruña, A",15,25.6,19,6.6,2,Laxe,m15040
Cantabria,39,25.7,19.1,6.6,4,Medio Cudeyo,m39042
Almería,4,25.9,19.3,6.6,2,Antas,m4016
Jaén,23,26.5,19.9,6.6,5,Arjona,m23006
Badajoz,6,26.6,20,6.6,3,Valverde de Leganés,m6143
Valladolid,47,28.4,21.8,6.6,4,Íscar,m47075
Valencia/Valéncia,46,29.8,23.2,6.6,10,Benetússer,m46054
"Rioja, La",26,30.3,23.7,6.6,3,Autol,m26021
Jaén,23,30.9,24.3,6.6,6,Quesada,m23073
Cantabria,39,31,24.4,6.6,3,Entrambasaguas,m39028
Toledo,45,31.4,24.8,6.6,2,Novés,m45118
Santa Cruz de Tenerife,38,31.9,25.3,6.6,3,Arafo,m38004
Madrid,28,35.6,29,6.6,9,San Lorenzo de El Escorial,m28131
Ciudad Real,13,37.1,30.5,6.6,4,Santa Cruz de Mudela,m13077
"Coruña, A",15,37.6,31,6.6,7,Outes,m15062
Tarragona,43,43.7,37.1,6.6,4,"Canonja, La",m43907
Barcelona,8,47.1,40.5,6.6,4,Arenys de Munt,m8007
Madrid,28,23.2,16.7,6.5,2,Cenicientos,m28037
Cuenca,16,23.8,17.3,6.5,4,San Clemente,m16190
Badajoz,6,24.2,17.7,6.5,4,Puebla de la Calzada,m6103
Jaén,23,26.2,19.7,6.5,11,"Carolina, La",m23024
Toledo,45,26.8,20.3,6.5,7,Consuegra,m45053
Toledo,45,27.4,20.9,6.5,4,Olías del Rey,m45122
Girona,17,27.6,21.1,6.5,2,Vilobí d'Onyar,m17233
"Coruña, A",15,28,21.5,6.5,5,Camariñas,m15016
Guadalajara,19,32.9,26.4,6.5,5,Cabanillas del Campo,m19058
Valladolid,47,36.1,29.6,6.5,4,Peñafiel,m47114
Granada,18,18.6,12.2,6.4,4,Lanjarón,m18116
Badajoz,6,21.7,15.3,6.4,2,Segura de León,m6124
Pontevedra,36,23.7,17.3,6.4,4,Ribadumia,m36046
Valencia/Valéncia,46,25.7,19.3,6.4,2,"Font d'En Carròs, la",m46127
Badajoz,6,26.7,20.3,6.4,2,Puebla de Sancho Pérez,m6108
"Coruña, A",15,27.2,20.8,6.4,5,Coristanco,m15029
Sevilla,41,27.4,21,6.4,6,Fuentes de Andalucía,m41042
Cantabria,39,28,21.6,6.4,3,Marina de Cudeyo,m39040
Alicante,3,28.2,21.8,6.4,4,Catral,m3055
Sevilla,41,29,22.6,6.4,4,Villaverde del Río,m41101
Almería,4,30.2,23.8,6.4,5,Vélez-Rubio,m4099
Toledo,45,30.2,23.8,6.4,2,Cebolla,m45046
Ávila,5,30.4,24,6.4,2,"Barraco, El",m5022
Cantabria,39,34.5,28.1,6.4,3,Miengo,m39044
Granada,18,34.7,28.3,6.4,7,Huétor Tájar,m18100
Gipuzkoa,20,35.5,29.1,6.4,2,Zestoa,m20027
Gipuzcoa,20,35.5,29.1,6.4,2,Zestoa,m20027
Granada,18,36.3,29.9,6.4,3,Chauchina,m18059
Ourense,32,55.6,49.2,6.4,2,Avión,m32004
"Rioja, La",26,16.1,9.8,6.3,2,Cervera del Río Alhama,m26047
Lugo,27,20.3,14,6.3,3,Begonte,m27007
Lugo,27,23.3,17,6.3,3,Guntín,m27023
Gipuzkoa,20,25.4,19.1,6.3,2,Getaria,m20039
Gipuzcoa,20,25.4,19.1,6.3,2,Getaria,m20039
Lugo,27,26.1,19.8,6.3,2,"Pontenova, A",m27048
"Coruña, A",15,26.3,20,6.3,5,Muxía,m15052
Navarra,31,26.6,20.3,6.3,2,Cizur,m31076
Cantabria,39,27.2,20.9,6.3,5,Reocín,m39060
Zaragoza,50,28,21.7,6.3,2,Belchite,m50045
Pontevedra,36,29.6,23.3,6.3,4,"Neves, As",m36034
Málaga,29,29.8,23.5,6.3,2,Casabermeja,m29039
Bizkaia,48,34.5,28.2,6.3,6,Muskiz,m48071
Madrid,28,35.4,29.1,6.3,4,Torrejón de la Calzada,m28149
Barcelona,8,41.3,35,6.3,3,Begues,m8020
Sevilla,41,50.3,44,6.3,4,Isla Mayor,m41902
Cuenca,16,21.3,15.1,6.2,2,Minglanilla,m16125
"Balears, Illes",7,22,15.8,6.2,2,Llubí,m7030
Zamora,49,26.4,20.2,6.2,2,Villalpando,m49250
Santa Cruz de Tenerife,38,27.3,21.1,6.2,2,Barlovento,m38007
Madrid,28,30.3,24.1,6.2,3,Cobeña,m28041
Ciudad Real,13,30.6,24.4,6.2,5,Pedro Muñoz,m13061
"Balears, Illes",7,31.8,25.6,6.2,2,Esporles,m7020
Cáceres,10,33.6,27.4,6.2,6,Jaraíz de la Vera,m10104
"Balears, Illes",7,34.3,28.1,6.2,3,Ferreries,m7023
Girona,17,34.8,28.6,6.2,2,Sant Gregori,m17163
Valladolid,47,36,29.8,6.2,6,Tudela de Duero,m47175
Toledo,45,37.1,30.9,6.2,2,Ontígola,m45123
Alicante,3,19.2,13.1,6.1,4,Benejúzar,m3024
Málaga,29,21.4,15.3,6.1,2,Riogordo,m29083
Pontevedra,36,23.9,17.8,6.1,3,Moraña,m36032
Pontevedra,36,26.2,20.1,6.1,3,Crecente,m36014
Girona,17,27.7,21.6,6.1,3,Sant Joan de les Abadesses,m17167
Castellón/Castelló,12,27.8,21.7,6.1,2,Sant Joan de Moró,m12902
Lugo,27,28.8,22.7,6.1,7,Chantada,m27016
Ourense,32,29.2,23.1,6.1,2,Vilar de Barrio,m32089
Córdoba,14,29.9,23.8,6.1,4,Fuente Obejuna,m14029
Ciudad Real,13,30.3,24.2,6.1,9,Socuéllamos,m13078
Almería,4,30.4,24.3,6.1,2,Turre,m4093
Bizkaia,48,32.2,26.1,6.1,3,Urduña/Orduña,m48074
Guadalajara,19,45.4,39.3,6.1,2,Pioz,m19220
Barcelona,8,46.4,40.3,6.1,4,Montgat,m8126
Granada,18,16.6,10.6,6,4,Algarinejo,m18012
Jaén,23,18.5,12.5,6,7,Porcuna,m23069
Almería,4,18.7,12.7,6,2,Alhama de Almería,m4011
Valencia/Valéncia,46,20.8,14.8,6,2,Rafelguaraf,m46209
Jaén,23,21.4,15.4,6,4,Cambil,m23018
Valencia/Valéncia,46,26,20,6,4,Almussafes,m46035
Ciudad Real,13,27.6,21.6,6,6,Membrilla,m13054
Teruel,44,28,22,6,4,Utrillas,m44238
Ciudad Real,13,29.2,23.2,6,3,Torralba de Calatrava,m13083
Valencia/Valéncia,46,29.3,23.3,6,6,Meliana,m46166
Jaén,23,29.7,23.7,6,7,Jódar,m23053
Santa Cruz de Tenerife,38,32,26,6,4,Breña Alta,m38008
Soria,42,33.1,27.1,6,2,Ólvega,m42134
Barcelona,8,45.2,39.2,6,5,Sentmenat,m8267
Toledo,45,22,16.1,5.9,2,Villasequilla,m45197
Valencia/Valéncia,46,24.4,18.5,5.9,3,Sollana,m46233
Jaén,23,25.2,19.3,5.9,5,Marmolejo,m23059
Castellón/Castelló,12,26.3,20.4,5.9,3,Borriol,m12031
Albacete,2,27,21.1,5.9,5,Tarazona de la Mancha,m2073
Lugo,27,28.2,22.3,5.9,3,Xermade,m27021
Cáceres,10,28.8,22.9,5.9,6,Miajadas,m10121
Badajoz,6,29.8,23.9,5.9,4,Llerena,m6074
Ciudad Real,13,30.7,24.8,5.9,16,Manzanares,m13053
Gipuzkoa,20,33.3,27.4,5.9,7,Legazpi,m20051
Gipuzcoa,20,33.3,27.4,5.9,7,Legazpi,m20051
Jaén,23,35.3,29.4,5.9,4,Pozo Alcón,m23070
Gipuzkoa,20,38.6,32.7,5.9,3,Soraluze/Placencia de las Armas,m20065
Gipuzcoa,20,38.6,32.7,5.9,3,Soraluze/Placencia de las Armas,m20065
Tarragona,43,39.4,33.5,5.9,2,"Morell, El",m43095
Salamanca,37,41.1,35.2,5.9,4,Carbajosa de la Sagrada,m37085
Bizkaia,48,41.7,35.8,5.9,3,Zaldibar,m48095
Lugo,27,18.6,12.8,5.8,4,Monterroso,m27032
"Palmas, Las",35,22.9,17.1,5.8,7,"Aldea de San Nicolás, La",m35020
Granada,18,28.4,22.6,5.8,2,Arenas del Rey,m18020
Ciudad Real,13,29.5,23.7,5.8,7,Villarrubia de los Ojos,m13096
Bizkaia,48,31.4,25.6,5.8,3,Alonsotegi,m48912
Bizkaia,48,36.6,30.8,5.8,4,Ugao-Miraballes,m48065
Barcelona,8,36.9,31.1,5.8,4,Cardona,m8047
Barcelona,8,39.4,33.6,5.8,5,Pallejà,m8157
Girona,17,41.2,35.4,5.8,2,Sant Julià de Ramis,m17169
Tarragona,43,41.2,35.4,5.8,2,Castellvell del Camp,m43042
Ávila,5,22.3,16.6,5.7,4,Candeleda,m5047
Toledo,45,23.5,17.8,5.7,6,"Yébenes, Los",m45200
Segovia,40,24,18.3,5.7,2,Nava de la Asunción,m40138
Almería,4,27.2,21.5,5.7,2,Sorbas,m4086
León,24,27.6,21.9,5.7,2,Torre del Bierzo,m24170
Valencia/Valéncia,46,28.2,22.5,5.7,2,Faura,m46122
"Coruña, A",15,28.4,22.7,5.7,5,Cabana de Bergantiños,m15014
Navarra,31,28.5,22.8,5.7,9,Egüés,m31086
Cáceres,10,28.6,22.9,5.7,6,Arroyo de la Luz,m10021
Santa Cruz de Tenerife,38,28.6,22.9,5.7,4,"Silos, Los",m38042
Zaragoza,50,33.1,27.4,5.7,2,Pedrola,m50204
Navarra,31,34.4,28.7,5.7,3,Berrioplano,m31902
Asturias,33,38.9,33.2,5.7,5,Ribadesella,m33056
Barcelona,8,42.3,36.6,5.7,4,Taradell,m8278
Barcelona,8,43.6,37.9,5.7,4,Alella,m8003
Albacete,2,16.8,11.2,5.6,3,"Bonillo, El",m2019
Valencia/Valéncia,46,18.1,12.5,5.6,2,Genovés,m46132
Lugo,27,23.8,18.2,5.6,3,Sober,m27059
Lugo,27,24.7,19.1,5.6,3,Becerreá,m27006
Santa Cruz de Tenerife,38,25.7,20.1,5.6,2,Vallehermoso,m38050
Valencia/Valéncia,46,26.6,21,5.6,3,"Alcúdia de Crespins, l'",m46020
Ciudad Real,13,27.1,21.5,5.6,6,Herencia,m13047
Málaga,29,27.2,21.6,5.6,2,"Burgo, El",m29031
Lugo,27,28.3,22.7,5.6,4,Cospeito,m27015
Toledo,45,30.9,25.3,5.6,2,Villaluenga de la Sagra,m45188
Guadalajara,19,35.3,29.7,5.6,2,Chiloeches,m19105
Cádiz,11,36.5,30.9,5.6,3,San José del Valle,m11902
Asturias,33,36.6,31,5.6,3,Castropol,m33017
Zamora,49,36.7,31.1,5.6,2,Morales del Vino,m49127
Huesca,22,39,33.4,5.6,4,Binéfar,m22061
Girona,17,42.9,37.3,5.6,3,Sarrià de Ter,m17186
Barcelona,8,43.8,38.2,5.6,4,Lliçà de Vall,m8108
Lugo,27,19.7,14.2,5.5,4,Palas de Rei,m27040
Navarra,31,24,18.5,5.5,2,Ribaforada,m31208
Sevilla,41,24,18.5,5.5,2,Alanís,m41002
Zaragoza,50,26.3,20.8,5.5,2,Quinto,m50222
Toledo,45,27.1,21.6,5.5,2,"Carpio de Tajo, El",m45037
Bizkaia,48,30.2,24.7,5.5,5,Elorrio,m48032
Jaén,23,32.2,26.7,5.5,7,Torreperogil,m23088
Madrid,28,33.6,28.1,5.5,4,Collado Mediano,m28046
Barcelona,8,44.1,38.6,5.5,2,Collbató,m8069
Ourense,32,21.8,16.4,5.4,2,Rubiá,m32073
Toledo,45,24.4,19,5.4,8,Villacañas,m45185
Jaén,23,25.8,20.4,5.4,2,Santo Tomé,m23080
Gipuzkoa,20,28.1,22.7,5.4,4,Deba,m20029
Gipuzcoa,20,28.1,22.7,5.4,4,Deba,m20029
Girona,17,30,24.6,5.4,2,"Vall d'en Bas, La",m17207
Toledo,45,30,24.6,5.4,8,Torrijos,m45173
Jaén,23,32.1,26.7,5.4,5,Beas de Segura,m23012
Pontevedra,36,33,27.6,5.4,5,Meis,m36028
Granada,18,33.1,27.7,5.4,2,Gualchos,m18093
Huelva,21,34.8,29.4,5.4,2,Villanueva de los Castillejos,m21076
Granada,18,43.4,38,5.4,2,Jun,m18111
Lleida,25,44.2,38.8,5.4,3,Alpicat,m25023
Lugo,27,18.9,13.6,5.3,2,"Nogais, As",m27037
Jaén,23,19.4,14.1,5.3,4,Santisteban del Puerto,m23079
Toledo,45,24.4,19.1,5.3,8,Mora,m45106
Lugo,27,27.2,21.9,5.3,2,"Vicedo, O",m27064
Toledo,45,27.8,22.5,5.3,4,Corral de Almaguer,m45054
Navarra,31,28.4,23.1,5.3,2,Arguedas,m31032
Teruel,44,29.8,24.5,5.3,3,Albalate del Arzobispo,m44008
Ourense,32,32.7,27.4,5.3,5,"Rúa, A",m32072
Sevilla,41,33.2,27.9,5.3,6,Montellano,m41064
Valencia/Valéncia,46,34,28.7,5.3,3,Náquera,m46178
Bizkaia,48,34.3,29,5.3,3,Sondika,m48904
Tarragona,43,34.5,29.2,5.3,3,"Sénia, La",m43044
Soria,42,35.3,30,5.3,3,Almazán,m42020
Ávila,5,35.7,30.4,5.3,2,"Tiemblo, El",m5241
Gipuzkoa,20,35.7,30.4,5.3,3,Lazkao,m20049
Gipuzcoa,20,35.7,30.4,5.3,3,Lazkao,m20049
Zaragoza,50,35.9,30.6,5.3,3,"Almunia de Doña Godina, La",m50025
Salamanca,37,39.8,34.5,5.3,4,Villares de la Reina,m37362
Córdoba,14,15.8,10.6,5.2,3,Espejo,m14025
Ourense,32,18.8,13.6,5.2,3,Maside,m32045
Badajoz,6,26.6,21.4,5.2,3,Granja de Torrehermosa,m6059
Zaragoza,50,26.6,21.4,5.2,2,Daroca,m50094
Toledo,45,26.9,21.7,5.2,2,Pantoja,m45128
Cantabria,39,28.9,23.7,5.2,9,"Corrales de Buelna, Los",m39025
Madrid,28,31.4,26.2,5.2,10,Torrelodones,m28152
Segovia,40,32.3,27.1,5.2,2,San Cristóbal de Segovia,m40906
Badajoz,6,32.9,27.7,5.2,7,Azuaga,m6014
Tarragona,43,33.1,27.9,5.2,2,"Perelló, El",m43104
Palencia,34,35.5,30.3,5.2,6,Guardo,m34080
Huelva,21,35.7,30.5,5.2,4,Minas de Riotinto,m21049
Zaragoza,50,35.8,30.6,5.2,3,Villanueva de Gállego,m50288
"Coruña, A",15,37.2,32,5.2,6,Neda,m15055
Valladolid,47,38.2,33,5.2,3,Cigales,m47050
Barcelona,8,39.7,34.5,5.2,2,Sant Climent de Llobregat,m8204
Lleida,25,40.8,35.6,5.2,4,Agramunt,m25003
Lugo,27,16.9,11.8,5.1,4,Friol,m27020
Sevilla,41,19.5,14.4,5.1,2,Almadén de la Plata,m41009
Castellón/Castelló,12,20.4,15.3,5.1,3,Morella,m12080
Lugo,27,22.9,17.8,5.1,3,Láncara,m27026
Badajoz,6,23.2,18.1,5.1,3,Villanueva del Fresno,m6154
Navarra,31,27.2,22.1,5.1,2,Ablitas,m31006
Zaragoza,50,30,24.9,5.1,2,Mallén,m50160
Madrid,28,31.3,26.2,5.1,4,Colmenarejo,m28044
Sevilla,41,34,28.9,5.1,7,Brenes,m41018
"Rioja, La",26,38,32.9,5.1,2,Albelda de Iregua,m26005
Granada,18,42.1,37,5.1,3,Pulianas,m18165
Badajoz,6,18.3,13.3,5,3,Talarrubias,m6127
Sevilla,41,22.7,17.7,5,2,Marinaleda,m41061
Granada,18,23.3,18.3,5,3,Castril,m18046
León,24,25.3,20.3,5,3,Toreno,m24169
Ourense,32,25.3,20.3,5,5,Ribadavia,m32069
Almería,4,26.1,21.1,5,2,Benahadux,m4024
Valladolid,47,26.1,21.1,5,4,Medina de Rioseco,m47086
Segovia,40,28.8,23.8,5,4,Real Sitio de San Ildefonso,m40181
Badajoz,6,31.6,26.6,5,11,Montijo,m6088
Madrid,28,32,27,5,4,Manzanares el Real,m28082
Córdoba,14,32.2,27.2,5,3,Villaviciosa de Córdoba,m14073
Madrid,28,35.4,30.4,5,3,Cubas de la Sagra,m28050
Jaén,23,35.9,30.9,5,2,Baños de la Encina,m23011
Sevilla,41,38.8,33.8,5,2,Villamanrique de la Condesa,m41097
Huelva,21,39.6,34.6,5,2,"Campillo, El",m21018
Barcelona,8,42.5,37.5,5,4,Santpedor,m8192
Jaén,23,13.8,8.9,4.9,2,Jabalquinto,m23049
Valencia/Valéncia,46,17.9,13,4.9,2,Anna,m46039
Toledo,45,19.3,14.4,4.9,2,Tembleque,m45166
Alicante,3,21.1,16.2,4.9,6,Banyeres de Mariola,m3021
Valencia/Valéncia,46,22.6,17.7,4.9,2,Bellreguard,m46048
León,24,24.9,20,4.9,4,Fabero,m24070
Jaén,23,26,21.1,4.9,5,Navas de San Juan,m23063
Cantabria,39,27,22.1,4.9,5,Colindres,m39023
Toledo,45,31.2,26.3,4.9,2,"Navalmorales, Los",m45112
"Coruña, A",15,31.5,26.6,4.9,6,Abegondo,m15001
Pontevedra,36,31.9,27,4.9,4,Barro,m36002
Jaén,23,34.6,29.7,4.9,5,Mengíbar,m23061
Huesca,22,37.2,32.3,4.9,7,Sabiñánigo,m22199
Zaragoza,50,37.9,33,4.9,3,"Puebla de Alfindén, La",m50219
Almería,4,15.6,10.8,4.8,2,Gádor,m4047
Sevilla,41,22.9,18.1,4.8,2,Albaida del Aljarafe,m41003
Almería,4,23.6,18.8,4.8,2,Chirivel,m4037
Cuenca,16,27.3,22.5,4.8,5,"Pedroñeras, Las",m16154
Navarra,31,29.1,24.3,4.8,5,Baztan,m31050
Pontevedra,36,30.2,25.4,4.8,5,Cuntis,m36015
Badajoz,6,31.1,26.3,4.8,2,Zahínos,m6159
León,24,32.1,27.3,4.8,3,Sariegos,m24163
Madrid,28,33.1,28.3,4.8,6,Alpedrete,m28010
Asturias,33,34.3,29.5,4.8,6,Cudillero,m33021
Teruel,44,35.1,30.3,4.8,3,Calamocha,m44050
"Coruña, A",15,35.2,30.4,4.8,5,Cedeira,m15022
Barcelona,8,36.3,31.5,4.8,5,Montmeló,m8135
Sevilla,41,37.7,32.9,4.8,5,Umbrete,m41094
Lugo,27,38,33.2,4.8,6,Burela,m27902
Málaga,29,38,33.2,4.8,2,Villanueva del Rosario,m29096
Sevilla,41,39.4,34.6,4.8,5,Santiponce,m41089
Barcelona,8,46,41.2,4.8,4,Roda de Ter,m8183
Badajoz,6,16.8,12.1,4.7,2,Cabeza la Vaca,m6024
Lugo,27,19.5,14.8,4.7,2,"Valadouro, O",m27063
Alicante,3,20.9,16.2,4.7,4,Cox,m3058
Asturias,33,28,23.3,4.7,3,Vegadeo,m33074
"Coruña, A",15,28.2,23.5,4.7,8,Padrón,m15065
Madrid,28,30.5,25.8,4.7,3,Loeches,m28075
Lleida,25,30.7,26,4.7,2,Bell-lloc d'Urgell,m25048
Madrid,28,30.9,26.2,4.7,2,Casarrubuelos,m28036
"Coruña, A",15,31.6,26.9,4.7,6,Pontedeume,m15069
Navarra,31,34.8,30.1,4.7,5,Altsasu/Alsasua,m31010
Asturias,33,34.9,30.2,4.7,3,"Franco, El",m33023
Barcelona,8,42.5,37.8,4.7,3,Martorelles,m8115
Tarragona,43,47.9,43.2,4.7,2,"Catllar, El",m43043
Albacete,2,17.8,13.2,4.6,2,Fuente-Álamo,m2033
Valencia/Valéncia,46,19,14.4,4.6,4,Mogente/Moixent,m46170
Murcia,30,22.5,17.9,4.6,4,Pliego,m30032
Navarra,31,23.6,19,4.6,2,Fitero,m31105
Lugo,27,23.9,19.3,4.6,4,"Corgo, O",m27014
Navarra,31,24.3,19.7,4.6,4,Aranguren,m31023
Cuenca,16,26.7,22.1,4.6,3,Motilla del Palancar,m16134
Toledo,45,29.2,24.6,4.6,3,"Navalucillos, Los",m45113
Araba/Álava,1,30.8,26.2,4.6,2,Ayala/Aiara,m1010
Toledo,45,32.4,27.8,4.6,3,Añover de Tajo,m45014
Palencia,34,32.6,28,4.6,4,Villamuriel de Cerrato,m34225
Madrid,28,33.4,28.8,4.6,3,Hoyo de Manzanares,m28072
Barcelona,8,37.6,33,4.6,2,Sant Julià de Vilatorta,m8220
Girona,17,44.2,39.6,4.6,2,Riells i Viabrea,m17146
Cáceres,10,17.3,12.8,4.5,2,Garrovillas de Alconétar,m10082
Toledo,45,18.6,14.1,4.5,2,Dosbarrios,m45059
Huelva,21,21.9,17.4,4.5,3,Niebla,m21053
Ciudad Real,13,23.7,19.2,4.5,5,Calzada de Calatrava,m13027
Badajoz,6,25.1,20.6,4.5,6,Castuera,m6036
Navarra,31,25.6,21.1,4.5,2,Cortes,m31078
"Balears, Illes",7,27.9,23.4,4.5,4,Porreres,m7043
Málaga,29,28.4,23.9,4.5,3,Cuevas de San Marcos,m29049
"Coruña, A",15,28.5,24,4.5,6,Malpica de Bergantiños,m15043
"Coruña, A",15,30.5,26,4.5,5,Zas,m15093
"Rioja, La",26,30.7,26.2,4.5,4,Santo Domingo de la Calzada,m26138
Navarra,31,32.5,28,4.5,4,San Adrián,m31215
Cuenca,16,32.7,28.2,4.5,8,Tarancón,m16203
Valladolid,47,35,30.5,4.5,5,Cistérniga,m47052
Valladolid,47,35.3,30.8,4.5,4,Zaratán,m47231
"Coruña, A",15,36.1,31.6,4.5,8,"Pontes de García Rodríguez, As",m15070
Palencia,34,36.7,32.2,4.5,2,Herrera de Pisuerga,m34083
"Coruña, A",15,37.4,32.9,4.5,9,Sada,m15075
Barcelona,8,42.8,38.3,4.5,2,Balenyà,m8017
Barcelona,8,45.7,41.2,4.5,3,Moià,m8138
Cuenca,16,15.1,10.7,4.4,2,Campillo de Altobuey,m16042
Lugo,27,15.6,11.2,4.4,2,"Incio, O",m27024
Badajoz,6,19.1,14.7,4.4,5,Oliva de la Frontera,m6093
Jaén,23,21.5,17.1,4.4,2,Bélmez de la Moraleda,m23015
Ciudad Real,13,21.9,17.5,4.4,3,Carrión de Calatrava,m13031
Lugo,27,22.1,17.7,4.4,3,Xove,m27025
Ciudad Real,13,22.2,17.8,4.4,5,Moral de Calatrava,m13058
Santa Cruz de Tenerife,38,22.7,18.3,4.4,2,Fasnia,m38012
Cáceres,10,27.1,22.7,4.4,5,Montehermoso,m10127
Cádiz,11,27.2,22.8,4.4,4,Prado del Rey,m11026
León,24,27.2,22.8,4.4,2,Chozas de Abajo,m24065
"Palmas, Las",35,27.2,22.8,4.4,7,Firgas,m35008
Navarra,31,27.3,22.9,4.4,2,Buñuel,m31057
"Coruña, A",15,28.1,23.7,4.4,4,Trazo,m15086
Albacete,2,28.2,23.8,4.4,2,Chinchilla de Monte-Aragón,m2029
Badajoz,6,28.5,24.1,4.4,3,Hornachos,m6069
Badajoz,6,29,24.6,4.4,7,Jerez de los Caballeros,m6070
Huelva,21,32.5,28.1,4.4,3,Paterna del Campo,m21056
Córdoba,14,32.7,28.3,4.4,8,Fernán-Núñez,m14027
Barcelona,8,36,31.6,4.4,2,Sant Pere de Torelló,m8233
Sevilla,41,36.1,31.7,4.4,8,"Puebla de Cazalla, La",m41077
Bizkaia,48,38.1,33.7,4.4,7,Sopelana,m48085
Asturias,33,38.4,34,4.4,4,Noreña,m33042
Cuenca,16,17.9,13.6,4.3,3,Casasimarro,m16066
Badajoz,6,19.7,15.4,4.3,3,Fuentes de León,m6055
"Coruña, A",15,20.6,16.3,4.3,3,"Baña, A",m15007
Toledo,45,22.8,18.5,4.3,3,Calera y Chozas,m45028
Ourense,32,22.9,18.6,4.3,2,Leiro,m32040
"Palmas, Las",35,22.9,18.6,4.3,3,Valleseco,m35032
Valencia/Valéncia,46,22.9,18.6,4.3,3,Villalonga,m46255
Badajoz,6,23.8,19.5,4.3,2,Valdelacalzada,m6901
Valencia/Valéncia,46,25.7,21.4,4.3,4,Rafelbuñol/Rafelbunyol,m46207
Ourense,32,26.4,22.1,4.3,3,Cartelle,m32020
Madrid,28,27,22.7,4.3,2,Becerril de la Sierra,m28018
Valencia/Valéncia,46,27.2,22.9,4.3,4,Almàssera,m46032
Castellón/Castelló,12,27.3,23,4.3,2,Vall d'Alba,m12124
Ourense,32,27.6,23.3,4.3,2,"Pobra de Trives, A",m32063
Sevilla,41,27.8,23.5,4.3,3,"Puebla de los Infantes, La",m41078
Almería,4,30.7,26.4,4.3,2,Lubrín,m4059
Lleida,25,30.7,26.4,4.3,2,Juneda,m25119
Cantabria,39,31,26.7,4.3,7,Santoña,m39079
"Palmas, Las",35,31.3,27,4.3,4,Haría,m35010
Toledo,45,36.7,32.4,4.3,2,Chozas de Canales,m45056
Bizkaia,48,38,33.7,4.3,5,Berango,m48016
Barcelona,8,45,40.7,4.3,4,Matadepera,m8120
Jaén,23,15.5,11.3,4.2,2,Canena,m23020
Jaén,23,15.8,11.6,4.2,2,Villardompardo,m23098
Sevilla,41,23.8,19.6,4.2,2,"Pedroso, El",m41073
Jaén,23,24.1,19.9,4.2,4,Peal de Becerro,m23066
Toledo,45,27.5,23.3,4.2,4,"Villa de Don Fadrique, La",m45186
Badajoz,6,27.9,23.7,4.2,4,Aceuchal,m6002
Lugo,27,28.2,24,4.2,3,Barreiros,m27005
Cantabria,39,28.9,24.7,4.2,3,Polanco,m39054
Lugo,27,31.1,26.9,4.2,3,Taboada,m27060
Castellón/Castelló,12,32.3,28.1,4.2,10,Benicasim/Benicàssim,m12028
Soria,42,34.5,30.3,4.2,3,Burgo de Osma-Ciudad de Osma,m42043
Araba/Álava,1,36,31.8,4.2,2,Iruña Oka/Iruña de Oca,m1901
Lleida,25,36.8,32.6,4.2,2,Artesa de Segre,m25034
Barcelona,8,37.2,33,4.2,3,Sant Hipòlit de Voltregà,m8215
Granada,18,45.2,41,4.2,4,Cenes de la Vega,m18047
Huelva,21,18.1,14,4.1,3,Villalba del Alcor,m21074
Granada,18,18.7,14.6,4.1,2,Guadahortuna,m18088
Badajoz,6,19.4,15.3,4.1,2,Lobón,m6072
Badajoz,6,21.2,17.1,4.1,5,Fuente del Maestre,m6054
Cuenca,16,22.7,18.6,4.1,2,Horcajo de Santiago,m16106
Valencia/Valéncia,46,23.1,19,4.1,4,Villanueva de Castellón,m46257
Valladolid,47,24.5,20.4,4.1,4,Olmedo,m47104
Badajoz,6,24.8,20.7,4.1,3,Santa Marta,m6121
Almería,4,25.3,21.2,4.1,5,Carboneras,m4032
Cuenca,16,26.3,22.2,4.1,4,Mota del Cuervo,m16133
Valencia/Valéncia,46,26.3,22.2,4.1,3,Rocafort,m46216
